problem_id,id,agg_runtime,code,instruction_count
p02716,s863879097,0.0736692594,"#include <bits/stdc++.h>

#define ll long long

#define ls id << 1

#define rs id << 1 | 1

#define mem(array, value, size, type) memset(array, value, ((size) + 5) * sizeof(type))

#define memarray(array, value) memset(array, value, sizeof(array))

#define pb(x) push_back(x)

#define st(x) (1LL << (x))

#define pii pair<int, int>

#define mp(a, b) make_pair((a), (b))

#define Flush fflush(stdout)

using namespace std;

const int N = 200050;

const int inf = 0x3f3f3f3f;

const ll mod = 998244353LL;

clock_t TIME_START, TIME_END;

void program_end()

{

#ifdef ONLINE

    printf(""\nTime used: %.6lf(s)\n"", ((double)TIME_END - TIME_START) / CLOCKS_PER_SEC);

    system(""pause"");

#endif

}

ll dp[N];

ll a[N];

ll sum[N];

int n;



void solve()

{

    scanf(""%d"", &n);

    for (int i = 1; i <= n; ++i)

        scanf(""%lld"", &a[i]);

    sum[1] = a[1];

    for (int i = 3; i <= n; i += 2)

        sum[i] = sum[i - 2] + a[i];

    for (int i = 2; i <= n; ++i)

    {

        if (i & 1)

            dp[i] = max(dp[i - 1], dp[i - 2] + a[i]);

        else

            dp[i] = max(sum[i - 1], dp[i - 2] + a[i]);

    }

    printf(""%lld\n"", dp[n]);

}



int main()

{

    TIME_START = clock();

    int Test = 1;

    // cin >> Test;

    while (Test--)

        solve();

    TIME_END = clock();

    program_end();

    return 0;

}",3090700.96
p02716,s113974862,0.0755445559,"#include <bits/stdc++.h>

const int INF = 1e9;

const int MOD = 1e9+7;

const long long LINF = 1e18;

#define dump(x)  cout << 'x' << ' = ' << (x) << ` `;

#define FOR(i,a,b) for(int i=(a);i<(b);++i)

#define rep(i,n) for(int i=0;i<(n);++i)

#define REPR(i,n) for(int i=n;i>=0;i--)

#define FOREACH(x,a) for(auto& (x) : (a) )

typedef long long ll;

using namespace std;

typedef pair<ll, ll> P;



template<typename T>

void print(const vector<T> &x) {

    int n = x.size();

    rep(i,n) {

        cout << x[i];

        if (i!=n-1) cout<<"" "";

        else cout << endl;

    }

}



template<typename T>

void print(const vector<vector<T>> &x) {

    int n = x.size();

    rep(i,n) {

        rep(j,x[i].size()) {

            cout << x[i][j] << "" "";

        }

        cout << endl;

    }

}



template<typename T>

void print(const vector<T> &x, int n) {

    rep(i,n) {

        cout << x[i];

        if (i!=n-1) cout<<"" "";

        else cout << endl;

    }

}



template<typename T>

void print(const vector<vector<T>> &x, int n, int m) {

    rep(i,n) {

        rep(j,m) {

            cout << x[i][j] << "" "";

        }

        cout << endl;

    }

}



template<class T> inline bool chmax(T& a, T b) { if (a < b) { a = b; return 1; } return 0; }

template<class T> inline bool chmin(T& a, T b) { if (a > b) { a = b; return 1; } return 0; }



void input_init() {

    cin.tie(0); ios::sync_with_stdio(false);

}



ll calc_even(int n, const vector<ll> &a) {

    vector<vector<ll>> dp(3, vector<ll>(n+10, -LINF));

    dp[0][0] = a[0];

    dp[1][1] = a[1];



    rep(i,n) {

        if (i+2 < n) chmax(dp[0][i+2], dp[0][i] + a[i+2]);

        if (i+3 < n) chmax(dp[1][i+3], dp[0][i] + a[i+3]);

        if (i+2 < n) chmax(dp[1][i+2], dp[1][i] + a[i+2]);

    }



    return max(dp[0][n-2], dp[1][n-1]);

}



ll calc_odd(int n, const vector<ll> &a) {

    vector<vector<ll>> dp(3, vector<ll>(n+10, -LINF));

    dp[0][0] = a[0];

    dp[1][1] = a[1];

    dp[2][2] = a[2];



    rep(i,n) {

        if (i+2 < n && i+2 != n-1) chmax(dp[0][i+2], dp[0][i]+a[i+2]);

        if (i+3 < n) chmax(dp[1][i+3], dp[0][i]+a[i+3]);

        if (i+4 < n) chmax(dp[2][i+4], dp[0][i]+a[i+4]);

        if (i+2 < n) chmax(dp[1][i+2], dp[1][i]+a[i+2]);

        if (i+3 < n) chmax(dp[2][i+3], dp[1][i]+a[i+3]);

        if (i+2 < n) chmax(dp[2][i+2], dp[2][i]+a[i+2]);

    }



    return max({dp[0][n-3], dp[1][n-2], dp[2][n-1]});

}



int main(int argc, char const *argv[]) {

    int n; cin>>n;

    vector<ll> a(n);

    rep(i,n) cin>>a[i];



    if (n%2==0) {

        cout << calc_even(n,a) << '\n';

    }

    else {

        cout << calc_odd(n,a) << '\n';

    }



    return 0;

}",3118207.08
p02716,s003200297,0.0732000152,"#include<iostream>

#include<cstdio>

#include<cstring>

#include<cmath>

#include<algorithm>

#include<queue>

#include<stack>

#include<vector>

#include<map>

#define int long long 

using namespace std;

const int maxn = 1e6+10;



int read(){

	int x=0,f=1;

	char c=getchar();

	while(!isdigit(c)){if(c=='-')f=-1;c=getchar();}

	while(isdigit(c)){x=(x<<3)+(x<<1)+c-48;c=getchar();}

	return x*f;

}



int k,m,n;

int a[maxn];

int dp[maxn][2],sum[maxn][2],max_[maxn];

signed main(){

	n=read();

	for(register int i=1;i<=n;i++)a[i]=read();

	for(register int i=1;i<=n;i++){

		sum[i][0]=sum[i-1][0];

		sum[i][1]=sum[i-1][1];

		if(i%2==0)sum[i][0]+=a[i];

		else sum[i][1]+=a[i];

	}

	if(n%2==0){

		int sum1=0,sum2=0;

		for(register int i=1;i<=n;i++){

			if(i%2==1)sum1+=a[i];

			else sum2+=a[i];

		}

		int ans=max(sum1,sum2);

		for(register int i=1;i<=n;i+=2){

			ans=max(ans,sum[i][1]+sum[n][0]-sum[i+1][0]);

		}

		printf(""%lld\n"",ans);

		return 0;

	}



	int ans=-1e16;

	for(register int i=1;i<n;i++){

		int summ=0,x=(i-1)%2;

		summ+=sum[i-1][x];

		summ+=sum[n][x^1]-sum[i+1][x^1];

		ans=max(ans,summ);

	}

	int summ=sum[n][(n-1)%2];

	ans=max(ans,summ); 

	for(register int i=1;i<n;i+=2){

		max_[i]=summ+sum[i+1][1]-sum[i+1][0];

	//	cout<<i<<"" ""<<max_[i]<<"" ""<<sum[i+1][1]<<endl;

		if(i>2)max_[i]=max(max_[i],max_[i-2]);

	}

	int maxx=0;

	for(register int i=n-1;i>1;i-=2){

		maxx=max(maxx,(sum[n][1]-sum[i-1][1])-(sum[n][0]-sum[i-1][0]));

		//cout<<i<<"" ""<<maxx<<"" ""<<max_[i+1]<<"" ""<<(sum[n][1]-sum[i-1][1])<<"" ""<<(sum[n][0]+sum[i-1][0])<<endl;

		ans=max(ans,max_[i-1]+maxx);

	}

	printf(""%lld\n"",ans);

	return 0;

}",3084487.52
p03450,s187172670,0.0084465696,"#include <bits/stdc++.h>

#define LL long long

#define mp make_pair

#define pb push_back

#define INF (1<<29)

using namespace std;

typedef pair<int,int>pii;

int n,m;

vector<pii>G[200010];

int col[200010];

int vis[200010];

bool dfs(int x,int co){

//	cout<<""In:""<<x<<' '<<co<<endl;

	if(vis[x]!=-1)return col[x]==co;

	vis[x]=1;

	col[x]=co;

	for(pii i:G[x]){

		if(dfs(i.first,co+i.second)==0)return false;

//		else{

//			if(vis[i.first]!=co+i.second)return false;

//		}

	}

	return true;

}

int main(){

//	freopen(""produce/People.txt"",""r"",stdin);

	cin>>n>>m;

	memset(vis,-1,sizeof(vis));

	if(m==0){

		cout<<""Yes\n"";

		return 0;

	}

	for(int i=1;i<=m;i++){

		int l,r,d;

		cin>>l>>r>>d;

		G[l].pb(mp(r,d));

		G[r].pb(mp(l,-d));

	}

	for(int i=1;i<=n;i++){

		if(vis[i]!=-1)continue;

		memset(col,0,sizeof(col));

		if(dfs(i,0)==0){

			cout<<""No\n"";

			return 0;

		}

//		cout<<""-----------------------\n"";

	}

	cout<<""Yes\n"";

	return 0;

}
",5276493.0
p03450,s916675769,0.0065354898,"#include<bits/stdc++.h>

using namespace std;

long long d[100005];

int n,m;

bool vis[100005],use[100005];

vector<int>v[100005];

vector<int>e[100005];

bool dfs(int fa)

{

    vis[fa]=true;

    use[fa]=true;

    for(int i=0;i<v[fa].size();i++)

    {

        int y=v[fa][i];

        int z=e[fa][i];

        if(d[y]>d[fa]+z)

        {

            if(vis[y])return true;

            d[y]=d[fa]+z;

            if(dfs(y))return true;

        }

    }

    vis[fa]=false;

    return false;

}

int main()

{

    scanf(""%d%d"",&n,&m);

    for(int i=1;i<=n;i++)

    {

        d[i]=0x7fffffffffffffff;

    }

    for(int i=1;i<=m;i++)

    {

        int x,y,z;

        scanf(""%d%d%d"",&x,&y,&z);

        v[x].push_back(y);

        e[x].push_back(z);

        v[y].push_back(x);

        e[y].push_back(-z);

    }

    bool ok=false;

    for(int i=1;i<=n;i++)

    {

        if(!use[i])

        {

            d[i]=false;

            if(dfs(i))

            {

                ok=true;

            }

        }

    }

    if(ok)printf(""No\n"");

    else printf(""Yes\n"");

    return 0;

}",5096055.6
p03450,s635650238,0.0065338242,"#include<bits/stdc++.h>

using namespace std;

long long d[100005];

int n,m;

bool vis[100005],use[100005];

vector<int>v[100005];

vector<int>e[100005];

void read(int& x)

{

	char c=getchar();

	x=0;

	while(c<'0'||c>'9')c=getchar();

	while(c>='0'&&c<='9')

	{

		x=x*10+c-'0';

		c=getchar();

	}

}

bool dfs(int fa)

{

	vis[fa]=1;

	use[fa]=1;

	for(int i=0;i<v[fa].size();i++)

	{

		int y=v[fa][i];

		int z=e[fa][i];

		if(d[y]>d[fa]+z)

		{

			if(vis[y])return 1;

			d[y]=d[fa]+z;

			if(dfs(y))return 1;

		}

	}

	vis[fa]=0;

	return 0;

}

int main()

{

	read(n);

	read(m);

	for(int i=1;i<=n;i++)

	{

		d[i]=200000000000ll;

	}

	for(int i=1;i<=m;i++)

	{

		int x,y,z;

		read(x);

		read(y);

		read(z);

		v[x].push_back(y);

		e[x].push_back(z);

		v[y].push_back(x);

		e[y].push_back(-z);

	}

	bool ok=0;

	for(int i=1;i<=n;i++)

	{

		if(!use[i])

		{

			d[i]=0;

			if(dfs(i))

			{

				ok=1;

			}

		}

	}

	if(ok)printf(""No\n"");

	else printf(""Yes\n"");

	return 0;

}",5091343.2
p03450,s721773273,0.0066119902,"#include<bits/stdc++.h>

using namespace std;

int n,m,dis[200001],l,r,d;

bool Error,f[200001];

struct edge {

	int to,cost;

	edge(int a=0,int b=0) {

		to=a;

		cost=b;

	}

};

vector<edge> path[200001];

void spfa(int x) {

	for(int i=0; i<path[x].size(); i++) {

		edge e=path[x][i];

		if(f[e.to])

			if(e.cost+dis[x]!=dis[e.to]) {

				Error=true;

				return;

			} else continue;

		f[e.to]=true;

		dis[e.to]=dis[x]+e.cost;

		spfa(e.to);

		if(Error) return;

	}

}

int main() {

	cin>>n>>m;

	for(int i=0; i<m; i++) {

		scanf(""%d%d%d"",&l,&r,&d);

		path[l].push_back(edge(r,d));

		path[r].push_back(edge(l,-d));

	}

	for(int i=0; i<n; i++) {

		if(!f[i]) {

			spfa(i);

			if(Error) break;

		}

	}

	if(!Error) printf(""Yes"");

	else printf(""No"");

	return 0;

}",5095191.3
p03450,s804495570,0.0001843682,"// luogu-judger-enable-o2

// SeptEtavioxy

#include<cstdio>

#include<cctype>

#include<cstring>

#include<algorithm>

#include<cmath>

#define re register

#define ll long long

#define il inline

#define rep(i,s,t) for(re int i=(s);i<=(t);i++)

#define rev_rep(i,s,t) for(re int i=(s);i>=(t);i--)

#define each(i,u) for(int i=head[u];i;i=bow[i].nxt)

#define pt(ch) putchar(ch)

#define pti(x) printf(""%d"",x)

#define ptll(x) printf(""%lld"",x)

#define file(s) freopen(s"".in"",""r"",stdin),freopen(s"".out"",""w"",stdout)

using namespace std;

// c_ints

il int ci(){

	re char ch;int f=1;

	while(!isdigit(ch=getchar()))f= ch=='-'?-1:1 ;

	re int x= ch^'0';

	while(isdigit(ch=getchar()))x=(x*10)+(ch^'0');

	return f*x;

}

enum{N=100024};

int fa[N],dis[N];

void fd(int x){

	if( fa[x]==x ) return ;

	fd(fa[x]);

	dis[x]+= dis[fa[x]];

	fa[x]= fa[fa[x]];

}

int main(){

	int n=ci(), m=ci();

	rep(i,1,n) fa[i]= i;

	while( m-- ){

		int l=ci(), r=ci(), d=ci();

		fd(l), fd(r);

		if( fa[l]==fa[r] ){

			if( dis[r]-dis[l]!=d ){

				puts(""No"");

				return 0;

			}

		}

		else{

			int fl=fa[l], fr=fa[r];

			int x= dis[l]+d-dis[r];

//			printf(""%d %d\n"",fl,fr);

//			if( x<0 ){

//				puts(""No"");

//				return 0;

//			}

			dis[fr]= x;

			fa[fr]= fl;

		}

//		printf(""fa :"");rep(i,1,n) printf(""%d "",fa[i]); pt('\n');

//		printf(""dis:"");rep(i,1,n) printf(""%d "",dis[i]); pt('\n');

	}

	puts(""Yes"");

	return 0;

}",3031658.8
p03450,s750620279,0.0001896798,"#include<cstdio>

int fa[100001],fl,fr,d[100001],n,m,l,r,d2;

bool j;

int gf(int x)

{

	int d1=fa[x];

	if(x==fa[x])return x;

	fa[x]=gf(fa[x]);

	d[x]+=d[d1];

	return fa[x];

}

int main()

{

	scanf(""%d%d"",&n,&m);

	for(int i=1;i<=n;i++)

	fa[i]=i;

	while(m)

	{

		scanf(""%d%d%d"",&l,&r,&d2);

		fl=gf(l);fr=gf(r);

		if(fl==fr&&d[r]-d[l]!=d2)

		{

			j=1;break;

		}

		else 

		{

			fa[fr]=fl;d[fr]=d2-d[r]+d[l];

		}

		m--;

	}

	if(j)printf(""No"");

	else printf(""Yes"");

}",3035179.3
p03450,s008050909,0.0001902904,"#include <cstdio>

#define maxn 100005

using namespace std;



int fa[maxn], dis[maxn];



int find(int x)

{

	if(fa[x] == x) return x;

	int t = fa[x];

	fa[x] = find(fa[x]);

	dis[x] += dis[t];

	return fa[x];

}



int main(int argc, char** argv)

{

	int n, m;

	scanf(""%d%d"", &n, &m);

	for(int i=0; i<n; i++) fa[i] = i;

	for(int i=0; i<m; i++)

	{

		int l, r, d;

		scanf(""%d%d%d"", &l, &r, &d);

		int x = find(--l), y = find(--r);

		if(x == y && dis[l] - dis[r] != d)

		{

			puts(""No"");

			return 0;

		}

		if(x != y)

			fa[x] = fa[y], dis[x] = d + dis[r] - dis[l] + dis[y];

	}

	puts(""Yes"");

	return 0;

}",3047607.5
p03450,s010070471,0.0001943087,"#include<cstdio>

#include<algorithm>

#define int long long

using namespace std;

const int maxN=1e6 + 100;

struct Node

{

	int to,value,next;

}edge[maxN*2+1];

int n,m,head[maxN+1],tot,dis[maxN+1];

bool col[maxN+1];

int maxT=-1e15,minT=1e15,ans=-1e15;

void add(int x,int y,int t)

{

	tot++;

	edge[tot].to=y;

	edge[tot].value=t;

	edge[tot].next=head[x];

	head[x]=tot;

}

bool dfs(int x)

{

	maxT=max(maxT,dis[x]);

	minT=min(minT,dis[x]);

	bool flag=true;

	col[x]=true;

	for(int i=head[x];i;i=edge[i].next)

		if(!col[edge[i].to]) dis[edge[i].to]=dis[x]+edge[i].value,flag=(flag&&dfs(edge[i].to));

		else if(dis[x]+edge[i].value!=dis[edge[i].to]) flag=false;

	return flag;

}

#undef int

int main()

#define int long long

{

//	freopen(""line.in"",""r"",stdin);

//	freopen(""line.out"",""w"",stdout);

	scanf(""%lld%lld"",&n,&m);

	for(int i=1;i<=m;i++)

	{

		int x,y,t;

		scanf(""%lld%lld%lld"",&x,&y,&t);

		add(x,y,t); add(y,x,-t);

	}

	for(int i=1;i<=n;i++)

		if(!col[i])

		{

			maxT=-1e18,minT=1e18;

			if(!dfs(i))

			{

				printf(""No"");

				return 0;

			}

			ans=max(ans,maxT-minT);

		}

	printf(""Yes"");

	fclose(stdin);

	fclose(stdout);

	return 0;

}",3041708.4
p02719,s895189753,0.0638624793,"#include<bits/stdc++.h>

#define ll long long

using namespace std;

int main()

{

    ios::sync_with_stdio(0);

    cin.tie(0);



    ll n,k;

    cin>>n>>k;



    n=n%k;

    while(abs(n-k) < n)

    {

        n=abs(n-k);

    }

    cout<<n<<""\n"";

return 0;

}
",3101594.75
p02719,s236872494,0.0636285029,"#include<bits/stdc++.h>

using namespace std;

#define ll        long long

#define  sci(x)   scanf(""%d"", &x)

#define  scl(x)   scanf(""%lld"", &x)

#define  scd(x)   scanf(""%lf"", &x)

#define l0(i,n)   for(ll i=0; i<n; i++)

 

int main ()

{

	ios::sync_with_stdio(0);

	cin.tie(0);

	//CODE TONOY

	ll n,k;

	cin >> n >> k;

	cout<<(ll) min(n%k,k-(n%k));

	return 0;

}

 ",3099622.35
p02719,s530326395,0.0629625539,"#include<bits/stdc++.h>

using namespace std;

#define ll long long

int main(){

    ll n, k;

    cin >> n >> k;

    ll p = n % k;

    cout << min(p, k - p) << endl;

    return 0;

}",3099499.1
p02719,s920991711,0.0718947063,"#include<bits/stdc++.h>

using namespace std;

#define maxn (int)1e5+1000

typedef long long ll;



int main()

{

    ll n,k;

    cin >> n >> k;

    if(n > k)

        n %= k;

    ll minn = n;

    int t = 100000;

    while(t--)

    {

        n = abs(n - k);

        minn = min(minn,n);

    }

    cout << minn << endl;

}
",3899505.175
p02719,s333224238,0.0118064172,"///b. replacing integer

#include <stdio.h>

#include <math.h>



long long int diff(long long int a, long long int b)

{

    if(a>=b) return a-b;

    else return b-a;

}

int main()

{

    long long int n,k;

    scanf(""%lld %lld"",&n,&k);



    if(n<k){

        if(diff(n,k)<n) printf(""%lld"",diff(n,k));

        else printf(""%lld"",n);

        return 0;

    }

    if(n%k==0){

        printf(""0"");

        return 0;

    }

    n=n%k;

    if(n<diff(n,k)) printf(""%lld"",n);

    else printf(""%lld"",diff(n,k));



    return 0;

}",3036736.025
p02719,s068114986,0.0118431324,"#include <stdio.h>

#include <math.h>



typedef long long ll;



ll number2(ll N,ll K){

	if(N == K)

		return 0;

	while(1){

		if(N > K)

    		N = N - (N / K) * K;

    	else

    		return (labs(N - K) <= N ? labs(N - K) : N);

	}

	

}



int main(){

	ll N,K;

	while(~scanf(""%lld %lld"",&N,&K))

	    printf(""%lld\n"",number2(N,K));

	return 0;

}",3037325.275
p02719,s283111240,0.0118617865,"#include<stdio.h>

#define ll long long

ll min(ll a,ll b){return a<b?a:b;}

int main(){

    ll n, k;

    scanf(""%lld%lld"",&n,&k);

    printf(""%lld\n"",min((n%k),k-(n%k)));

    return 0;

}",3039108.4
p02719,s355685707,0.0623424859,"#include <string>

#include <cstring>

#include <vector>

#include <stdlib.h>

#include <time.h>

#include <algorithm>

#include <iostream>

#include <cstdio>

#include <queue>

#include <set>

using namespace std;

typedef long long ll;



int main(){

    ll n, k;

    scanf(""%lld%lld"",&n, &k);

    n = n % k;

    ll c = n - k;

    if(c < 0) c = -c;

    if(n < c) printf(""%lld\n"",n);

    else printf(""%lld\n"",c);

    return 0;

}",3089073.025
p02720,s520995628,1.0931914748,"#pragma region Macros

#include <bits/stdc++.h>

using namespace std;

//#include <boost/multiprecision/cpp_int.hpp>

//using multiInt = boost::multiprecision::cpp_int;



using ll = long long int;

using ld = long double;

using pii = pair<int, int>;

using pll = pair<ll, ll>;

template <typename Q_type>

using smaller_queue = priority_queue<Q_type, vector<Q_type>, greater<Q_type>>;



const int MOD_TYPE = 2;

const ll MOD = (MOD_TYPE == 1 ? (ll)(1e9 + 7) : 998244353);

const int INF = (int)1e9;

const ll LINF = (ll)4e18;

const ld PI = acos(-1.0);

const ld EPS = 1e-11;



#define REP(i, m, n) for (ll i = m; i < (ll)(n); ++i)

#define rep(i, n) REP(i, 0, n)

#define MP make_pair

#define MT make_tuple

#define YES(n) cout << ((n) ? ""YES"" : ""NO"") << endl

#define Yes(n) cout << ((n) ? ""Yes"" : ""No"") << endl

#define Possible(n) cout << ((n) ? ""Possible"" : ""Impossible"") << endl

#define possible(n) cout << ((n) ? ""possible"" : ""impossible"") << endl

#define Yay(n) cout << ((n) ? ""Yay!"" : "":("") << endl

#define all(v) v.begin(), v.end()

#define NP(v) next_permutation(all(v))

#define dbg(x) cerr << #x << "":"" << x << endl;



vector<int> Dx = {0, 0, -1, 1, -1, 1, -1, 1, 0};

vector<int> Dy = {1, -1, 0, 0, -1, -1, 1, 1, 0};



#pragma endregion



ll dp[100010][11];



ll f(int d, int b)

{

  if (dp[d][b] != -1)

    return dp[d][b];

  if (d == 0)

    return 1;



  ll res = 0;



  if (b == 10)

  {

    for (int i = 1; i <= 9; i++)

    {

      res += f(d - 1, i);

    }

  }

  else

  {

    for (int i = max(0, b - 1); i <= min(9, b + 1); i++)

    {

      res += f(d - 1, i);

    }

  }



  return dp[d][b] = res;

}



string ans;

ll k;



void calc(int di, int b)

{

  if (di == 0)

    return;

  ll val;





  if (b == 10)

  {

    for (int i = 1; i <= 9; i++)

    {

      val = f(di - 1, i);

      if (k <= val)

      {

        ans.push_back((char)(i + '0'));

        calc(di - 1, i);

        return;

      }

      k -= val;

    }

  }

  else

  {

    for (int i = max(0, b - 1); i <= min(9, b + 1); i++)

    {

      val = f(di - 1, i);

      if (k <= val)

      {

        ans.push_back((char)(i + '0'));

        calc(di - 1, i);

        return;

      }

      k -= val;

    }
